sensorType(),LibreTransmitterMetadata.sensorType() in LibreTransmitter/Bluetooth/LibreTransmitterMetadata.swift
libreDeviceStateChanged(_:),LibreTransmitterDelegate.libreDeviceStateChanged(_:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreDeviceReceivedMessage(_:payloadData:),LibreTransmitterDelegate.libreDeviceReceivedMessage(_:payloadData:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreDeviceLogMessage(payload:type:),LibreTransmitterDelegate.libreDeviceLogMessage(payload:type:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreTransmitterDidUpdate(with:and:),LibreTransmitterDelegate.libreTransmitterDidUpdate(with:and:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreSensorDidUpdate(with:and:),LibreTransmitterDelegate.libreSensorDidUpdate(with:and:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreSensorDidUpdate(with:),LibreTransmitterDelegate.libreSensorDidUpdate(with:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
noLibreTransmitterSelected(),LibreTransmitterDelegate.noLibreTransmitterSelected() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreManagerDidRestoreState(found:connected:),LibreTransmitterDelegate.libreManagerDidRestoreState(found:connected:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
decryptFRAM(type:id:info:data:),Libre2.decryptFRAM(type:id:info:data:) in LibreTransmitter/LibreSensor/SensorContents/PreLibre2.swift
decryptBLE(id:data:),Libre2.decryptBLE(id:data:) in LibreTransmitter/LibreSensor/SensorContents/PreLibre2.swift
activateParameters(id:),Libre2.activateParameters(id:) in LibreTransmitter/LibreSensor/SensorContents/PreLibre2.swift
acknowledgeAlert(alertIdentifier:),LibreTransmitterManagerV3.acknowledgeAlert(alertIdentifier:) in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
getSoundBaseURL(),LibreTransmitterManagerV3.getSoundBaseURL() in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
getSounds(),LibreTransmitterManagerV3.getSounds() in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
acknowledgeAlert(alertIdentifier:completion:),LibreTransmitterManagerV3.acknowledgeAlert(alertIdentifier:completion:) in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
logDeviceCommunication(_:type:),LibreTransmitterManagerV3.logDeviceCommunication(_:type:) in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
libreManagerDidRestoreState(found:connected:),LibreTransmitterManagerV3.libreManagerDidRestoreState(found:connected:) in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
getPersistedSensorDataForDebug(),LibreTransmitterManagerV3.getPersistedSensorDataForDebug() in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
verifySensorChange(for:activatedAt:),LibreTransmitterManagerV3.verifySensorChange(for:activatedAt:) in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
fetchNewDataIfNeeded(_:),LibreTransmitterManagerV3.fetchNewDataIfNeeded(_:) in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
resetManager(),LibreTransmitterManagerV3.resetManager() in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
disconnect(),LibreTransmitterManagerV3.disconnect() in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
establishProxy(),LibreTransmitterManagerV3.establishProxy() in LibreTransmitter/LibreTransmitter/LibreTransmitterManagerV3.swift
disconnectManually(),BluetoothSearcher.disconnectManually() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
scanForCompatibleDevices(),BluetoothSearcher.scanForCompatibleDevices() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
stopTimer(),BluetoothSearcher.stopTimer() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
startTimer(),GenericThrottler.startTimer() in LibreTransmitter/Bluetooth/GenericThrottler.swift
stopTimer(),GenericThrottler.stopTimer() in LibreTransmitter/Bluetooth/GenericThrottler.swift
setupDebugListener(),GenericThrottler.setupDebugListener() in LibreTransmitter/Bluetooth/GenericThrottler.swift
setupIncoming(),GenericThrottler.setupIncoming() in LibreTransmitter/Bluetooth/GenericThrottler.swift
==(_:_:),GlucoseInfo.==(_:_:) in LibreTransmitter/LibreTransmitter/Observables/GlucoseInfo.swift
calculateProgress(),SensorInfo.calculateProgress() in LibreTransmitter/LibreTransmitter/Observables/SensorInfo.swift
==(_:_:),SensorInfo.==(_:_:) in LibreTransmitter/LibreTransmitter/Observables/SensorInfo.swift
==(_:_:),TransmitterInfo.==(_:_:) in LibreTransmitter/LibreTransmitter/Observables/TransmitterInfo.swift
libreSensorDidUpdate(with:and:),LibreTransmitterProxyManager.libreSensorDidUpdate(with:and:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreSensorDidUpdate(with:),LibreTransmitterProxyManager.libreSensorDidUpdate(with:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreManagerDidRestoreState(found:connected:),LibreTransmitterProxyManager.libreManagerDidRestoreState(found:connected:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
noLibreTransmitterSelected(),LibreTransmitterProxyManager.noLibreTransmitterSelected() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreDeviceStateChanged(_:),LibreTransmitterProxyManager.libreDeviceStateChanged(_:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreDeviceLogMessage(payload:type:),LibreTransmitterProxyManager.libreDeviceLogMessage(payload:type:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreDeviceReceivedMessage(_:payloadData:),LibreTransmitterProxyManager.libreDeviceReceivedMessage(_:payloadData:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
libreTransmitterDidUpdate(with:and:),LibreTransmitterProxyManager.libreTransmitterDidUpdate(with:and:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
dispatchToDelegate(_:),LibreTransmitterProxyManager.dispatchToDelegate(_:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
scanForDevices(),LibreTransmitterProxyManager.scanForDevices() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
reset(),LibreTransmitterProxyManager.reset() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
connect(force:advertisementData:),LibreTransmitterProxyManager.connect(force:advertisementData:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
disconnectManually(),LibreTransmitterProxyManager.disconnectManually() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
centralManagerDidUpdateState(_:),LibreTransmitterProxyManager.centralManagerDidUpdateState(_:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
centralManager(_:willRestoreState:),LibreTransmitterProxyManager.centralManager(_:willRestoreState:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
verifyLibre2ManufacturerData(peripheral:selectedUid:advertisementData:),LibreTransmitterProxyManager.verifyLibre2ManufacturerData(peripheral:selectedUid:advertisementData:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
centralManager(_:didDiscover:advertisementData:rssi:),LibreTransmitterProxyManager.centralManager(_:didDiscover:advertisementData:rssi:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
centralManager(_:didConnect:),LibreTransmitterProxyManager.centralManager(_:didConnect:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
centralManager(_:didFailToConnect:error:),LibreTransmitterProxyManager.centralManager(_:didFailToConnect:error:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
reconnect(),LibreTransmitterProxyManager.reconnect() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
reconnectImmediately(),LibreTransmitterProxyManager.reconnectImmediately() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
delayedReconnect(_:),LibreTransmitterProxyManager.delayedReconnect(_:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
centralManager(_:didDisconnectPeripheral:error:),LibreTransmitterProxyManager.centralManager(_:didDisconnectPeripheral:error:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
peripheral(_:didDiscoverServices:),LibreTransmitterProxyManager.peripheral(_:didDiscoverServices:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
didDiscoverNotificationCharacteristic(_:notifyCharacteristic:),LibreTransmitterProxyManager.didDiscoverNotificationCharacteristic(_:notifyCharacteristic:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
didDiscoverWriteCharacteristic(_:writeCharacteristic:),LibreTransmitterProxyManager.didDiscoverWriteCharacteristic(_:writeCharacteristic:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
peripheral(_:didDiscoverCharacteristicsFor:error:),LibreTransmitterProxyManager.peripheral(_:didDiscoverCharacteristicsFor:error:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
peripheral(_:didUpdateNotificationStateFor:error:),LibreTransmitterProxyManager.peripheral(_:didUpdateNotificationStateFor:error:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
peripheral(_:didUpdateValueFor:error:),LibreTransmitterProxyManager.peripheral(_:didUpdateValueFor:error:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
peripheral(_:didWriteValueFor:error:),LibreTransmitterProxyManager.peripheral(_:didWriteValueFor:error:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
requestData(),LibreTransmitterProxyManager.requestData() in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyManager.swift
==(_:_:),AlarmStatus.==(_:_:) in LibreTransmitter/LibreTransmitter/Observables/AlarmStatus.swift
createNew(),AlarmStatus.createNew() in LibreTransmitter/LibreTransmitter/Observables/AlarmStatus.swift
isAlarming(),GlucoseScheduleAlarmResult.isAlarming() in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
validateGlucoseThresholds(),GlucoseScheduleList.validateGlucoseThresholds() in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
validateGlucoseSchedules(),GlucoseScheduleList.validateGlucoseSchedules() in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
isSnoozed(),GlucoseScheduleList.isSnoozed() in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
getActiveAlarms(_:),GlucoseScheduleList.getActiveAlarms(_:) in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
getScheduleActiveToFrom(),GlucoseSchedule.getScheduleActiveToFrom() in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
storeLowAlarm(forUnit:lowAlarm:),GlucoseSchedule.storeLowAlarm(forUnit:lowAlarm:) in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
retrieveLowAlarm(forUnit:),GlucoseSchedule.retrieveLowAlarm(forUnit:) in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
storeHighAlarm(forUnit:highAlarm:),GlucoseSchedule.storeHighAlarm(forUnit:highAlarm:) in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
retrieveHighAlarm(forUnit:),GlucoseSchedule.retrieveHighAlarm(forUnit:) in LibreTransmitter/Common/Settings/GlucoseSchedules.swift
addDiscoveredDevice(_:with:rssi:),BluetoothSearchManager.addDiscoveredDevice(_:with:rssi:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
startTimer(),BluetoothSearchManager.startTimer() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
stopTimer(),BluetoothSearchManager.stopTimer() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
rescan(),BluetoothSearchManager.rescan() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
scanForCompatibleDevices(),BluetoothSearchManager.scanForCompatibleDevices() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
disconnectManually(),BluetoothSearchManager.disconnectManually() in LibreTransmitter/Bluetooth/BluetoothSearch.swift
centralManagerDidUpdateState(_:),BluetoothSearchManager.centralManagerDidUpdateState(_:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
centralManager(_:didDiscover:advertisementData:rssi:),BluetoothSearchManager.centralManager(_:didDiscover:advertisementData:rssi:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
centralManager(_:didConnect:),BluetoothSearchManager.centralManager(_:didConnect:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
centralManager(_:didFailToConnect:error:),BluetoothSearchManager.centralManager(_:didFailToConnect:error:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
centralManager(_:didDisconnectPeripheral:error:),BluetoothSearchManager.centralManager(_:didDisconnectPeripheral:error:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
peripheral(_:didDiscoverServices:),BluetoothSearchManager.peripheral(_:didDiscoverServices:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
peripheral(_:didDiscoverCharacteristicsFor:error:),BluetoothSearchManager.peripheral(_:didDiscoverCharacteristicsFor:error:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
peripheral(_:didReadRSSI:error:),BluetoothSearchManager.peripheral(_:didReadRSSI:error:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
peripheral(_:didUpdateNotificationStateFor:error:),BluetoothSearchManager.peripheral(_:didUpdateNotificationStateFor:error:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
peripheral(_:didUpdateValueFor:error:),BluetoothSearchManager.peripheral(_:didUpdateValueFor:error:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
peripheral(_:didWriteValueFor:error:),BluetoothSearchManager.peripheral(_:didWriteValueFor:error:) in LibreTransmitter/Bluetooth/BluetoothSearch.swift
reset(),MiaoMiaoTransmitter.reset() in LibreTransmitter/Bluetooth/Transmitter/MiaomiaoTransmitter.swift
canSupportPeripheral(_:),MiaoMiaoTransmitter.canSupportPeripheral(_:) in LibreTransmitter/Bluetooth/Transmitter/MiaomiaoTransmitter.swift
getDeviceDetailsFromAdvertisement(advertisementData:),MiaoMiaoTransmitter.getDeviceDetailsFromAdvertisement(advertisementData:) in LibreTransmitter/Bluetooth/Transmitter/MiaomiaoTransmitter.swift
requestData(writeCharacteristics:peripheral:),MiaoMiaoTransmitter.requestData(writeCharacteristics:peripheral:) in LibreTransmitter/Bluetooth/Transmitter/MiaomiaoTransmitter.swift
updateValueForNotifyCharacteristics(_:peripheral:writeCharacteristic:),MiaoMiaoTransmitter.updateValueForNotifyCharacteristics(_:peripheral:writeCharacteristic:) in LibreTransmitter/Bluetooth/Transmitter/MiaomiaoTransmitter.swift
handleCompleteMessage(),MiaoMiaoTransmitter.handleCompleteMessage() in LibreTransmitter/Bluetooth/Transmitter/MiaomiaoTransmitter.swift
confirmSensor(peripheral:writeCharacteristics:),MiaoMiaoTransmitter.confirmSensor(peripheral:writeCharacteristics:) in LibreTransmitter/Bluetooth/Transmitter/MiaomiaoTransmitter.swift
canSupportPeripheral(_:),BubbleTransmitter.canSupportPeripheral(_:) in LibreTransmitter/Bluetooth/Transmitter/BubbleTransmitter.swift
reset(),BubbleTransmitter.reset() in LibreTransmitter/Bluetooth/Transmitter/BubbleTransmitter.swift
getDeviceDetailsFromAdvertisement(advertisementData:),BubbleTransmitter.getDeviceDetailsFromAdvertisement(advertisementData:) in LibreTransmitter/Bluetooth/Transmitter/BubbleTransmitter.swift
getDeviceDetailsFromAdvertisementInternal(advertisementData:),BubbleTransmitter.getDeviceDetailsFromAdvertisementInternal(advertisementData:) in LibreTransmitter/Bluetooth/Transmitter/BubbleTransmitter.swift
requestData(writeCharacteristics:peripheral:),BubbleTransmitter.requestData(writeCharacteristics:peripheral:) in LibreTransmitter/Bluetooth/Transmitter/BubbleTransmitter.swift
updateValueForNotifyCharacteristics(_:peripheral:writeCharacteristic:),BubbleTransmitter.updateValueForNotifyCharacteristics(_:peripheral:writeCharacteristic:) in LibreTransmitter/Bluetooth/Transmitter/BubbleTransmitter.swift
handleCompleteMessage(),BubbleTransmitter.handleCompleteMessage() in LibreTransmitter/Bluetooth/Transmitter/BubbleTransmitter.swift
disconnectManually(),MockBluetoothSearcher.disconnectManually() in LibreTransmitter/LibreTransmitter/Mocks/MockBluetoothSearcher.swift
scanForCompatibleDevices(),MockBluetoothSearcher.scanForCompatibleDevices() in LibreTransmitter/LibreTransmitter/Mocks/MockBluetoothSearcher.swift
stopTimer(),MockBluetoothSearcher.stopTimer() in LibreTransmitter/LibreTransmitter/Mocks/MockBluetoothSearcher.swift
isSupported(_:),LibreTransmitters.isSupported(_:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyProtocol.swift
getSupportedPlugins(_:),LibreTransmitters.getSupportedPlugins(_:) in LibreTransmitter/Bluetooth/Transmitter/LibreTransmitterProxyProtocol.swift
pairSensor(),SensorPairingService.pairSensor() in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
sendError(_:),SensorPairingService.sendError(_:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
sendUpdate(_:),SensorPairingService.sendUpdate(_:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
tagReaderSessionDidBecomeActive(_:),SensorPairingService.tagReaderSessionDidBecomeActive(_:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
tagReaderSession(_:didInvalidateWithError:),SensorPairingService.tagReaderSession(_:didInvalidateWithError:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
tagReaderSession(_:didDetect:),SensorPairingService.tagReaderSession(_:didDetect:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
readRaw(_:_:buffer:tag:handler:),SensorPairingService.readRaw(_:_:buffer:tag:handler:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
writeRaw(_:_:tag:handler:),SensorPairingService.writeRaw(_:_:tag:handler:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
nfcCommand(_:unlockCode:patchInfo:sensorUID:),SensorPairingService.nfcCommand(_:unlockCode:patchInfo:sensorUID:) in LibreTransmitter/LibreSensor/SensorPairing/SensorPairingService.swift
